Small Unit Installation Postcode,Previous Years (2001-2017) - Installations Quantity,Previous Years (2001-2017) - SGU Rated Output In kW,Jan 2018 - Installations Quantity,Jan 2018 - SGU Rated Output In kW,Feb 2018 - Installations Quantity,Feb 2018 - SGU Rated Output In kW,Mar 2018 - Installations Quantity,Mar 2018 - SGU Rated Output In kW,Apr 2018 - Installations Quantity,Apr 2018 - SGU Rated Output In kW,May 2018 - Installations Quantity,May 2018 - SGU Rated Output In kW,Jun 2018 - Installations Quantity,Jun 2018 - SGU Rated Output In kW,Jul 2018 - Installations Quantity,Jul 2018 - SGU Rated Output In kW,Aug 2018 - Installations Quantity,Aug 2018 - SGU Rated Output In kW,Sep 2018 - Installations Quantity,Sep 2018 - SGU Rated Output In kW,Oct 2018 - Installations Quantity,Oct 2018 - SGU Rated Output In kW,Nov 2018 - Installations Quantity,Nov 2018 - SGU Rated Output In kW,Dec 2018 - Installations Quantity,Dec 2018 - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
5021,923,3156.152,10,55.825,10,140.52,9,58.995,8,46.31,10,65.24,3,13.175,5,36.405,8,47.26,7,41.615,11,65.11,10,59.875,13,78.372,8,48.295,7,46.285,7,49.955,4,17.38,9,56.235,5,26.355,3,12.45,5,30.34,8,52.79,11,83.28,5,31.77,13,107.435,1112,4427.424
5022,1965,6590.58,13,71.385,18,105.605,27,250.526,12,73.895,18,111.34,11,79.525,12,88.945,13,85.425,18,116.264,18,157.485,17,141.125,20,128.92,9,56.71,21,138.555,20,164.325,12,82.895,17,107.455,15,123.585,21,193.36,24,163.345,13,85.93,23,205.535,19,137.175,19,142.73,2375,9602.62
5023,1546,5465.327,12,62.945,15,86.445,7,37.67,7,41.795,16,189.67,10,53.5,13,85.38,6,30.19,14,88.481,25,179.445,20,117.21,17,105.06,9,53.345,19,119.05,13,88.975,11,82.19,13,93.44,15,97.465,15,89.95,20,132.47,18,144.56,19,127.8,25,237.79,17,111.275,1902,7921.428
5024,1664,5780.606,8,46.48,13,88.14,11,67.315,16,88.68,9,57.355,16,118.8,14,86.965,13,89.47,11,88.855,25,159.245,26,281.705,14,123.095,12,79.425,18,115.08,12,83.465,14,105.085,9,64.605,10,60.21,15,114.245,21,233.905,13,107.71,10,69.99,22,152.385,19,146.435,2015,8409.251
5025,953,3473.957,12,70.275,7,34.25,4,25.84,2,7.56,8,36.412,6,35.685,11,77.42,5,29.86,13,108.51,10,77.465,11,98.015,11,84.365,6,36.925,8,66.375,7,38.835,10,70.289,11,71.555,6,37.575,12,96.89,11,103.005,13,122.035,14,101.13,10,67.145,14,97.58,1175,5068.953
5031,885,4378.587,7,90.325,18,83.55,5,30.87,6,74.54,6,55.04,9,208.115,4,119.78,8,52.79,10,48.565,7,87.51,6,51.965,12,207.65,8,72.64,6,40.96,8,81.945,9,73.175,10,94.95,10,64.245,7,77.07,15,225.315,11,88.905,14,124.66,11,82.78,13,301.455,1105,6817.387
5032,1251,5019.859,8,44.03,16,101.53,1,5.04,12,74.075,8,51.455,10,74.015,16,85.47,17,111.525,13,99.475,24,149.45,12,58.39,19,154.305,9,46.25,9,115.705,9,54.54,12,97.39,12,100.68,10,73.555,14,90.18,10,90.225,15,125.95,10,71.735,7,39.3,19,150.855,1543,7084.984
5033,727,3351.256,4,19.26,5,28.11,12,83.66,4,191.97,5,27.055,13,86.56,7,92.74,8,59.325,6,47.41,11,88.35,8,79.615,15,288.402,4,52.325,10,60.525,5,32.8,8,78.635,11,78.965,13,71.32,8,63.435,7,63.805,11,96.29,8,55.75,10,176.285,12,87.89,932,5361.738
5034,1066,4184.119,6,44,12,59.53,9,58.99,9,93.66,5,26.755,8,94.322,12,96.5,5,34.005,12,110.245,15,164.72,10,103.315,9,74.23,14,129.33,10,78.35,16,138.105,5,32.27,14,104.46,7,43.315,6,63.58,14,127.445,8,79.535,8,62.64,9,68.79,13,85.19,1302,6157.401
5035,567,2200.226,3,24.2,2,14.935,4,27.34,6,83.61,3,48.14,2,12.38,6,41.98,4,38.21,2,10.73,8,52.32,11,89.33,3,41.95,5,34.695,4,28.465,9,67.07,6,49.83,3,12.91,6,58.045,4,26.205,6,42.075,8,55.015,8,67.705,10,187.995,7,120.255,697,3435.616
5037,1038,4061.373,9,37.978,7,40.33,15,182.02,5,123.005,6,34.7,9,150.18,10,121.11,15,149.54,7,40.69,6,30.445,18,263.015,8,42.425,10,55.145,8,47.8,17,141.53,7,52.16,9,59.97,8,59.905,19,164.935,10,67,16,106.04,12,81.735,8,47.86,11,70.61,1288,6231.501
5038,1493,5029.754,17,83.18,21,114.015,12,95.165,10,63.835,12,56.145,15,83.675,21,124.83,10,95.345,14,85.581,25,159.485,15,95.86,16,125.96,13,87.71,15,113.34,21,126.985,14,129.445,14,89.645,14,103.73,19,122.24,11,79.445,11,126.995,24,199.56,18,123.9,32,182.945,1887,7698.77
5039,958,4296.27,9,84.825,5,26.46,10,88.03,6,50.46,6,53.895,6,36.07,10,105.8,9,49.005,10,58.235,13,95.935,15,154.17,12,79.835,6,35.11,11,67.95,7,134.11,7,147.06,7,40.9,17,143.205,12,141.585,13,83.75,8,129.89,15,94.765,10,193.645,15,127.025,1197,6517.985
5040,300,1157.979,5,28.69,1,6.6,1,8.91,1,4.95,0,0,1,5.1,5,38.915,1,5.13,5,38.225,4,27.61,3,22.36,3,19.71,3,18.315,2,9.18,3,15.5,1,5.28,2,10.56,5,26.125,3,36.585,3,13.41,4,24.855,4,25.8,4,24.135,4,120.51,368,1694.434
5041,1375,4933.312,12,69.755,11,60.84,17,112.9,8,44.325,12,77.58,11,68.185,6,34.985,7,60.39,10,61.085,6,41.575,9,59.345,19,134.91,13,92.38,16,112.745,18,105.635,12,85.705,19,143.7,14,92.71,11,89.185,10,90.095,18,148.155,18,121.905,23,157.305,19,155.005,1694,7153.712
5042,1226,4782.226,8,83.49,12,64.895,6,52.635,6,31.47,14,90.19,9,86.37,10,67.065,11,64.82,12,83.685,11,129.535,15,87.795,7,35.795,14,107.765,14,104.89,12,118.265,9,55.25,12,93.41,11,69.385,8,45.82,15,87.76,7,50.97,20,160.45,22,199.01,24,251.51,1515,7004.456
5043,1798,5731.309,18,107.075,16,80.383,19,108.045,14,73.35,45,213.44,42,219.69,22,104.025,19,113.145,41,256.335,28,161.41,19,108.725,28,175.605,17,89.545,17,146.935,18,107.86,22,155.435,24,128.725,13,102.07,23,128.325,12,55.255,31,209.28,31,277.065,31,177.54,29,369.45,2377,9400.022
5044,1252,4557.743,10,65.05,34,250.685,25,178.735,6,45.11,12,82.27,12,63.965,15,81.385,13,102.56,15,94.69,20,181.995,11,78.715,9,146.82,10,90.675,15,105.77,10,60.145,5,42.17,16,113.53,10,159.975,12,89.755,16,148.525,16,125.6,24,205.635,18,151.815,14,123.26,1600,7346.578
5045,1358,4985.785,11,73.26,10,66.64,17,159.92,14,103.477,5,25.02,7,52.28,9,149.285,16,110.57,10,77.085,16,114.41,22,337,14,117.75,9,62.44,13,132.95,12,92.205,14,122.58,14,183.605,4,33.645,22,245.245,13,87.31,19,146.89,19,177.85,12,78.01,18,152.28,1678,7887.492
5046,895,3059.827,8,42.81,7,35.81,11,57.945,6,27.455,9,50.35,11,70.425,13,56.615,2,12.055,8,42.24,4,28.045,13,79.49,12,137.165,7,36.32,10,49.265,13,82.355,6,44.76,6,36.175,9,53.385,7,43.88,11,68.405,13,76.785,18,114.2,19,117.035,21,137.215,1139,4560.012
5047,978,3222.106,4,19.97,4,24.85,6,26.175,4,19.125,6,23.56,7,35.145,5,27.81,2,7.21,9,57.59,10,51.665,12,81.09,9,49.51,8,42.685,6,30.775,12,75.687,10,86.035,11,77.854,14,88.96,10,61.965,12,67.845,8,57.73,15,76.923,23,135.215,16,102.155,1201,4549.635
5048,1837,5867.232,12,69.825,13,64.965,12,84.49,30,128.55,12,76.24,15,103.53,18,137.4,14,82.815,17,135.77,11,97.64,29,382.455,18,118.16,15,113.765,19,126.615,17,100.655,28,221.3,24,145.75,22,160.76,16,110.42,18,122.035,17,121.08,14,78.63,27,188.275,22,250.44,2277,9088.797
5049,1401,4548.488,18,109.04,12,80.02,20,130.515,9,59.98,13,72.13,6,38.76,8,51.01,9,55.71,11,60.76,17,142.095,20,138.075,14,85.025,7,40.77,14,94.36,8,48.195,12,106.84,10,96.005,9,63.115,11,93.195,8,61.775,15,105.09,13,91.235,14,84.905,19,148.655,1698,6605.748
5050,783,2588.194,5,115.59,2,11.722,6,33.385,10,60.21,5,42.07,4,20.5,3,26.31,5,26.3,6,42,10,64.58,6,43.935,12,67.8,3,23.655,10,77.945,8,53.385,8,52.76,2,13.215,7,45.685,3,16.86,7,43.77,9,73.495,9,75.84,8,56.75,6,63.18,937,3739.136
5051,1874,6659.578,24,147.582,17,118.705,15,94.44,15,84.941,15,160.655,16,115.857,14,87.535,16,89.63,19,126.12,19,96.065,25,190.77,18,132.36,8,46.04,20,157.13,14,128.07,15,107.2,13,83.06,14,86.46,20,150.69,17,108.205,22,135.89,28,333.8,24,175.69,30,205.605,2312,9822.078
5052,731,2673.117,11,70.815,6,36,5,25.965,5,27.91,6,57.417,2,10.35,3,15.605,8,73.055,6,36.61,10,130.745,12,95.855,9,90.189,4,26.31,10,75.219,8,50.235,6,39.34,9,68.315,8,51.11,13,88.173,6,59.945,3,20.97,6,52.71,6,59.01,9,74.84,902,4009.81
5061,981,4530.868,14,99.998,17,133.27,16,100.795,9,130.325,11,92.31,11,97.215,13,73.942,15,138.56,8,71.86,13,113.78,10,69.37,11,95.47,8,68.945,12,131.65,13,114.124,11,80.47,8,55.715,16,148.165,11,143.835,10,140.415,15,163.435,19,166.215,10,77.34,18,168.8,1280,7206.872
5062,1706,7029.335,23,251.22,11,78.65,11,104.12,14,81.075,19,310.73,6,31.16,15,114.29,12,95.79,12,96.31,14,98.16,27,211.805,19,165.58,20,135.67,27,192.43,21,154.555,11,94.015,20,145.174,17,138.09,14,99.245,13,221.81,20,188.225,20,151.3,25,194.16,20,268.205,2117,10651.104
5063,1093,4425.228,14,82.58,9,149.04,9,55.985,7,41.665,7,56.44,5,24.31,9,97.53,11,188.505,7,32.42,9,146.32,20,141.935,14,179.71,8,52.85,13,109.36,6,46.18,9,91.129,22,169.845,16,122.285,17,212.245,9,54.325,5,30.25,18,197.76,15,136.22,11,113.005,1363,6957.122
5064,1128,4576.052,11,77.575,10,68.025,14,172.945,7,48.685,6,37.05,5,24.765,6,60.93,9,89.755,5,34.17,15,129.735,22,223.085,12,144.2,10,62.35,13,178.525,11,91.95,17,168.9,17,266.72,14,95.975,14,311.65,15,142.67,19,173.58,11,164.435,19,175.8,14,113.975,1424,7633.502
5065,1034,4144.16,15,78.3,16,115.295,4,22.61,6,31.605,10,82.465,5,38.755,7,46.25,8,37.105,9,70.245,6,82.975,16,94.091,16,105.925,16,105.585,11,72.32,5,59.12,23,139.63,24,152.865,6,157.69,14,117.59,10,63.055,12,176.915,11,79.13,19,187.35,16,116.405,1319,6377.436
5066,1373,5611.143,12,76.04,17,106.42,11,66.665,12,72.515,12,53.59,9,59.32,13,99.755,18,126.125,10,73.938,22,239.375,14,109.825,13,99.66,14,126.19,18,137.425,20,163.165,18,159.675,15,127.655,20,161.23,14,101.475,13,125.06,14,104.985,27,300.03,22,186.86,26,222.55,1757,8710.671
5067,824,3732.378,7,87.53,13,95.78,12,82.065,10,57.4,4,38.295,13,98.181,6,42.327,9,101.66,6,72.27,9,51.59,19,223.285,13,159.255,11,92.48,14,126.835,10,106.755,11,112.345,9,149.09,15,125.355,9,70.335,10,130.685,7,78.14,15,130.89,10,113.595,26,320.97,1092,6399.491
5068,1201,4848.389,8,56.79,8,40.63,19,226.355,10,51.215,9,73.575,9,49.38,12,195.6,12,81.91,10,63.455,11,82.08,16,146.78,9,78.01,7,37,10,91.96,8,74.67,15,94.96,11,199.22,14,122.24,10,150.33,11,105.705,4,24.59,16,152.11,9,66.375,19,176.34,1468,7289.669
5069,901,3815.164,13,108.04,10,97.83,12,93.25,5,64.26,8,52.305,1,4.32,8,46.385,7,44.28,10,99.985,18,107.895,14,100.385,12,176.53,9,96.052,9,68.05,8,81.375,8,88.63,11,88.305,10,80.005,12,110.775,15,163.925,10,65,6,63.02,8,87.375,14,237.295,1139,6040.436
5070,1423,5232.939,10,59.89,10,93.15,10,51.65,11,133.555,9,59.66,9,57.43,12,72.22,7,43.58,13,96.95,15,159.36,18,139.195,23,194.52,6,38.81,13,119.945,13,201.155,15,101.24,16,226.263,13,84.525,16,96.96,17,129.58,17,124.47,16,145.975,27,208.23,19,200.115,1758,8071.367
5071,3,14.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14.16
5072,1473,6087.447,11,77.185,10,47.635,17,119.285,11,68.065,13,198.525,9,120.75,15,102.36,10,69.89,14,89.375,14,114.545,17,165.72,17,163.73,17,119.845,12,92.885,22,180.135,13,93.765,12,99.265,12,104.07,13,102.515,21,155.475,17,149.705,19,151.245,20,157.855,21,180.685,1830,9011.957
5073,1606,5886.509,10,66.86,21,130.175,22,125.15,12,76.57,15,108.48,13,91.095,15,99.33,16,105.755,13,74.295,18,118.185,20,155.71,22,177.805,15,105.73,22,161.05,16,110.8,18,124.155,17,139.4,16,125.47,25,207.795,13,86.265,17,111.23,16,117.915,30,251.04,27,219.295,2035,8976.064
5074,1331,5359.953,11,70.645,14,79.73,13,131.48,10,54.285,14,121.99,10,56.07,2,9.78,12,69.135,17,98.07,15,132.665,11,84.77,16,145.015,10,70.835,18,128.981,14,112.875,13,81.705,28,254.715,14,119.17,19,148.57,24,145.23,20,142.595,19,137.04,17,125.04,25,175.285,1697,8055.629
5075,1302,4141.138,11,67.635,6,124.71,11,56.536,9,50.215,10,63.21,11,73.68,10,122.315,13,79.275,10,149.12,12,67.98,8,50.505,16,110.825,9,78.785,16,103.08,6,34.45,8,45.425,14,99.055,16,126.48,12,83.37,8,72.395,11,64.93,15,95.315,10,78.54,21,133.14,1575,6172.109
5076,1102,3754.57,8,48.43,7,32.03,13,80.49,8,47.62,4,30.415,8,50.076,11,67.52,11,63.865,8,52.215,10,58.14,14,116.33,14,103.076,7,43.04,9,52.98,16,100.64,6,51.39,11,84.355,10,62.06,8,63.045,13,115.685,15,99.625,17,123.18,9,78.72,18,130.81,1357,5510.307
5081,995,4252.821,11,73.57,6,33.1,8,40.23,7,96.135,7,38.15,5,35.33,7,51.375,11,89.43,10,67.185,14,126.195,17,129.265,15,300.98,5,42.49,9,77.665,19,181.11,11,91.9,6,65.555,17,130.95,7,40.755,13,117.45,15,142.465,10,73.645,15,105.52,19,157.3,1259,6560.571
5082,1516,5982.522,13,71.68,13,80.9,11,64.725,7,44.755,14,154.06,13,187.525,11,70.58,11,72.385,17,95.415,16,116.465,16,101.6,10,115.48,10,66.45,23,149.365,18,136.485,21,215.975,23,213.944,9,88.845,15,118.605,15,111.09,17,121.475,18,137.18,25,200.575,23,185.955,1885,8904.036
5083,745,2529.178,8,36.49,7,35.13,4,31.2,6,33.3,7,38.695,6,97.87,4,30.56,8,60.11,4,26.575,7,51.78,7,47.54,9,75.98,8,75.2,11,67.005,10,88.755,9,50.68,7,41.66,4,28.665,9,74.24,6,28.025,8,64.09,17,142.515,11,130.785,10,69.17,932,3955.198
5084,759,2925.491,12,76.975,8,63.735,5,33.405,9,146.26,7,52.335,8,46.66,9,48.91,9,43.275,8,50.91,13,120.89,6,48.055,4,25.475,9,58.27,8,50.03,9,56.845,12,149.56,13,325.36,13,398.74,9,63.055,9,51.88,13,71.225,10,159.615,7,44.57,7,84.145,976,5195.671
5085,2362,7624.889,16,87.36,22,103.345,28,168.345,26,112.945,32,154.115,23,120.14,37,191.535,40,203.7,39,238.697,29,200.795,46,280.595,32,241.105,24,155.195,25,138.28,50,261.43,27,189.565,31,208.33,34,248.46,39,338.32,48,278.38,28,195.695,46,283.55,47,277.435,44,280.171,3175,12582.377
5086,1945,6518.007,12,83.795,20,108.735,12,70.97,16,132.135,21,120.595,20,117.425,23,176.875,21,129.885,23,236.255,19,117.67,24,257.31,28,221.465,21,130.82,26,168.795,31,182.91,25,169.38,26,169.02,23,126.47,18,117.055,34,223.165,31,257.175,29,227.035,23,163.905,30,198.02,2501,10424.872
5087,1207,4146.529,6,26.26,17,121.68,11,65.395,10,95.535,9,76.8,7,37.17,10,156.51,10,59.37,15,110.09,7,49.47,14,87.76,14,109.71,13,92.25,15,93.47,19,121.99,15,104.22,17,107.345,10,90.01,18,114.075,14,92.365,16,125.82,12,77.52,11,96.21,16,103.375,1513,6360.929
5088,408,1793.775,2,8.075,3,119.62,2,10.095,9,71.475,2,11.34,3,23.23,6,32.235,2,9.625,4,40.105,4,28.63,5,72.85,8,45.285,9,61.045,3,16.455,5,34.45,2,11.7,9,59.7,6,76.595,5,39.055,5,115.625,10,83.85,5,42.795,7,47.555,2,11.7,526,2866.865
5089,854,2906.286,7,40.27,8,48.175,4,23.18,3,16.79,1,9.57,5,26.32,7,54.65,9,60.115,8,45.295,5,25.558,4,22.895,8,70.21,8,75.33,10,144.66,8,106.455,12,85.83,11,77.255,5,42.16,7,37.445,8,45.845,5,40.6,18,133.285,6,52.645,11,112.005,1032,4302.829
5090,1145,3203.481,5,26.885,8,38.38,6,99.47,1,3.78,10,119.83,6,41.535,7,38.14,10,157.945,8,48.68,6,41.41,9,49.61,6,31.15,10,63.81,10,89.995,22,73.028,17,59.1,12,68.685,11,71.07,13,79.82,9,52.515,7,42.585,9,59.075,15,103.71,6,41.925,1368,4705.614
5091,967,3060.171,7,29.57,5,36.515,5,23.855,9,43.866,6,35.375,10,52.16,12,71.195,13,162.42,11,73.32,12,72.965,11,56.6,5,25.885,8,49.075,10,76.57,5,31.485,12,104.91,13,89.26,4,26.23,15,101.315,7,41.445,6,37.685,14,100.045,10,77.735,14,111.49,1191,4591.142
5092,2237,6698.344,21,129.46,17,90.745,12,64.26,19,198.99,15,212.77,12,60.44,16,89.045,13,121.355,24,195.975,21,162.7,23,230.705,15,95.395,19,139.035,18,130.685,19,128.229,27,163.258,24,159.46,20,128.53,18,111.065,20,119.29,21,130.9,30,188.39,19,123.545,23,153.51,2703,10026.081
5093,1285,3594.721,8,38.775,6,34,2,11.44,5,23.645,3,19.13,6,31.895,7,37.87,4,21.515,8,43.81,12,72.635,8,140.035,7,38.71,10,65.835,15,100.325,6,54.38,10,54.05,16,93.355,10,62.325,8,54.06,15,91.68,14,102.65,16,100.825,10,61.535,11,71.94,1502,5021.141
5094,183,1947.725,3,110.76,1,99.9,1,99.7,1,10.26,5,47.795,6,188.14,1,6.6,4,136.125,2,89.635,3,46.75,4,195.37,3,69.7,2,46.2,1,5.67,0,0,1,6.555,2,36.6,4,62.385,2,39.615,7,217.955,7,113.65,3,42.23,5,87.7,3,111.8,254,3818.82
5095,2319,8826.15,13,108.44,25,232.955,22,117.985,15,109.42,23,155.43,15,81.5,21,122.44,20,308.79,21,245.705,22,213.175,23,132.405,23,317.715,17,101.275,26,167.8,18,108.75,28,191.49,28,249.07,23,176.55,31,229.495,25,302.17,28,258.305,35,285.23,41,412.72,20,218.97,2882,13673.935
5096,2022,6604.799,14,145.07,22,125.58,17,117.305,9,51.21,8,47.365,12,65.1,16,97.64,11,63.23,11,73.85,20,137.415,19,119.385,19,209.32,14,96.505,12,82.235,10,63.46,8,41.785,15,134.33,12,74.745,16,117.25,16,100.295,18,97.155,24,163.89,28,226.045,17,127.695,2390,9182.659
5097,1836,5582.43,11,57.06,15,96.3,13,70.55,9,46.105,17,114.5,10,53.295,9,46.11,15,94.795,16,102.865,10,59.295,17,152.515,11,58.54,13,84.265,10,67.255,18,108.945,10,57.37,13,81.365,12,72.38,26,165.49,13,78,13,79.68,11,81.125,18,143.185,17,133.62,2163,7687.04
5098,1882,5348.248,8,52.16,18,93.52,13,60.1,11,62.855,15,69.335,13,71.33,14,135.675,13,106.06,9,56.115,13,88.46,17,215.275,11,65.165,10,71.95,14,83.46,17,96.015,14,91.965,16,80.155,16,99.115,22,130.735,17,107.795,19,116.595,17,106.605,24,150.34,12,81.175,2235,7640.203
5106,43,738.88,0,0,0,0,1,30.8,0,0,1,63.25,1,15.18,2,40.88,2,60.55,2,19.25,0,0,0,0,3,138.5,1,6.3,0,0,1,34.16,1,16.8,1,29.7,1,6.6,2,30.6,2,106.2,0,0,0,0,0,0,0,0,64,1337.65
5107,2361,8029.435,14,73.77,13,62.205,14,165.81,15,81.285,16,86.735,18,137.305,23,129.495,22,124.125,23,238.585,25,143.81,18,112.815,19,139.24,24,150.115,25,150.395,25,254.62,29,235.65,27,149.1,25,150.185,29,172.2,31,226.055,26,182.805,41,267.125,31,202.295,23,224.675,2917,11889.835
5108,4544,15104.232,39,210.095,43,240.795,27,225.84,21,125.03,27,148.91,27,163.2,34,212.415,57,335.925,61,364.51,55,351.285,63,434.295,44,339.99,39,216.825,47,407.085,46,306.42,46,298.595,61,456.465,60,409.64,75,524.005,62,367.21,72,575.015,60,378.515,54,344.795,56,556.3,5720,23097.392
5109,2791,9200.989,12,58.535,16,80.29,16,81.39,11,53.82,21,185.2,12,64.27,17,86.935,15,94.225,26,136.2,21,135.68,29,267.375,26,142.575,13,178.54,23,149,26,167.915,22,137.9,25,153.38,25,149.17,26,170.215,24,154.735,24,148.885,29,183.17,34,236.075,23,259.94,3307,12676.409
5110,1062,4905.672,8,47.57,6,122.31,9,324.4,7,50.96,9,130.005,7,73.97,13,110.19,10,86.5,8,55.21,15,124.1,18,137.705,13,254.14,9,78.65,6,69.145,10,137.51,11,77.46,14,102.965,11,162.665,21,164.835,10,75.705,18,177.98,18,233.035,18,233.565,22,578.71,1353,8514.957
5111,11,197.99,0,0,0,0,0,0,0,0,0,0,0,0,3,65.775,2,64.98,0,0,2,179.69,1,100,1,11.16,0,0,0,0,0,0,0,0,2,199.6,0,0,0,0,0,0,0,0,0,0,1,6.6,0,0,23,825.795
5112,1976,6595.171,17,91.275,14,63.135,16,102.595,12,75.515,13,190.04,12,75.165,16,85.43,15,105.745,22,131.14,29,161.42,18,107.49,15,95.435,12,74.055,18,149.88,17,159.375,16,93.14,22,224.895,22,158.32,20,145.87,25,154.45,24,155.445,22,168.725,19,122.285,10,67.425,2402,9553.421
5113,1580,5370.004,7,34.51,12,87.05,10,142.855,15,75.275,14,167.835,18,123.66,19,95.545,19,115.45,18,120.395,12,91.175,18,110.19,16,119.285,15,85.63,12,67.48,14,81.21,16,117.71,15,76.15,24,147.595,26,265.48,27,160.55,25,180.915,24,174.02,29,191.95,12,68.655,1997,8270.574
5114,4099,13861.357,21,112.82,35,295.56,25,138.14,22,211.01,34,363.1,34,217.875,38,255.705,52,304.47,44,277.58,35,208.405,44,418.57,41,342.89,31,177.4,39,228.445,60,520.815,36,225.445,51,341.21,57,368.355,50,363.48,76,490.56,52,371.85,53,328.525,77,648.07,44,388.85,5150,21460.487
5115,867,3346.904,12,70.84,13,119.455,11,74.67,8,53.57,13,77.765,14,73.235,9,51.125,19,105.955,15,89.885,20,114.48,17,92.105,12,82.965,15,98.58,9,57.705,13,85.435,11,72.36,22,152.31,14,81.83,17,116.68,33,208.525,19,123.605,23,154.41,21,130.61,23,148.645,1250,5783.649
5116,1279,4269.891,11,93.145,19,197.215,15,89.33,14,91.585,10,78.635,13,90.53,14,92.135,19,105.8,15,88.805,13,89.09,14,78.84,16,94.07,4,20.705,12,76.905,16,102.685,8,64.73,8,44.115,17,105.175,15,98.045,18,119.42,18,160.9,16,102.28,17,110.2,11,75.155,1612,6539.386
5117,593,2682.444,1,6.6,2,14.12,4,26.02,1,11.772,5,64.935,7,50.37,5,49.32,4,21.675,9,85.555,5,36.275,9,97.32,8,56.4,8,57.365,7,50.67,7,56.465,7,60.045,10,93.105,9,83.67,10,65.91,11,94.685,7,55.945,11,85.105,16,231.795,12,107.665,768,4245.231
5118,2793,10752.674,22,127.285,33,189.855,35,234.355,21,312.255,21,123.81,20,140.71,23,141.7,15,111.885,24,209.245,26,199.37,28,209.45,28,214.525,15,143.52,29,186.025,26,275.399,15,105.56,22,170.74,22,172.505,34,234.025,30,305.935,26,181.885,33,382.385,34,314.335,33,439.955,3408,15879.388
5120,396,3140.214,3,14.945,1,31.8,5,63.855,4,114.52,3,32.955,7,36.18,7,37.36,5,59.3,5,71.63,5,124.855,6,67.12,8,123.2,5,83.14,3,25.015,12,231.205,5,67.425,9,214.19,9,102.745,11,170.525,7,113.845,11,113.655,12,257.69,10,182.1,12,116.97,561,5596.439
5121,320,1484.772,6,35.91,1,28.08,9,65.31,4,22.61,3,47.89,4,27.085,10,62.88,9,53.945,3,16.645,6,31.635,5,52.385,3,18.71,1,33,4,57.86,5,65.48,3,17.545,4,125.155,9,107.23,5,56.835,6,72.18,7,46.76,8,116,6,59.823,8,57.43,449,2763.155
5125,2747,9041.735,17,205.7,25,246.795,12,71.03,14,78.095,16,87.71,15,85.595,22,175.73,24,144.845,16,122.355,23,181.725,16,101.72,14,147.58,18,125.165,20,125.755,21,134.345,22,126.405,22,144.785,21,145.93,24,176.015,30,215.365,34,232.21,29,208.725,27,266.895,27,195.685,3256,12787.895
5126,884,2820.63,6,45.305,4,19.5,9,63.9,0,0,8,43.93,8,97.605,8,40.615,6,32.565,11,98.39,12,70.11,8,48.015,7,48.01,3,22.505,7,36.315,11,68.81,5,29.51,7,34.625,9,51.94,9,70.745,9,55.775,11,74.285,5,32.48,8,44.9,13,84.93,1068,4035.395
5127,1113,3398.05,9,51.27,10,53.23,5,28.56,4,25.1,5,28.38,3,20.34,5,38.6,7,45.395,7,41.34,7,42.6,6,34.445,10,63.395,7,43.76,9,53.81,14,93.665,12,83.34,11,60.53,10,56.97,14,118.1,9,54.52,7,42.93,9,59.915,8,60.86,13,86.885,1314,4685.99
5131,174,809.392,2,14.62,3,14.85,0,0,2,13.69,1,4.845,2,10.185,1,6.6,1,5.49,0,0,0,0,4,42.27,1,19.22,1,6.6,0,0,4,28.21,2,13.23,1,6.3,1,6.6,2,27.165,1,6.6,1,6.615,0,0,0,0,4,27.28,208,1069.762
5132,75,523.251,0,0,1,11.88,0,0,1,8.64,2,15.09,2,13.2,0,0,0,0,0,0,2,12.65,0,0,3,120.9,0,0,0,0,1,6.615,1,13.2,1,20.74,1,6.6,0,0,0,0,0,0,2,80.6,0,0,0,0,92,833.366
5133,84,380.645,0,0,0,0,0,0,0,0,0,0,1,2.85,0,0,0,0,0,0,1,18.15,0,0,0,0,1,6.51,0,0,0,0,0,0,1,4.8,1,10.35,0,0,0,0,0,0,1,9.135,2,29.58,1,17.16,93,479.18
